2023-09-20 09:50:44.960 , INFO , assessAtEnd , Application started , [] ,  -  , [] ,  - 
2023-09-20 10:04:31.559 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.561 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.565 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.567 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.570 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.574 , INFO , assessAtEnd , Accept Attributes From list {dueDate} , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.591 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.594 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.597 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.601 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.604 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.607 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.610 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.613 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.617 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.620 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:31.623 , INFO , assessAtEnd , Accept Attributes From list {id} , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.615 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.619 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.622 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.626 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.630 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.633 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.637 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.640 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.643 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:04:50.647 , INFO , assessAtEnd , Accept Attributes From list {id} , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:04.986 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:04.989 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:04.993 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:04.997 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:05.001 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:05.005 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:05.008 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:05.011 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:05.015 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:05.018 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:05.021 , INFO , assessAtEnd , Accept Attributes From list {id} , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: []] ,  - 
2023-09-20 10:05:28.663 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.667 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.670 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.673 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.676 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.681 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.686 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.690 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.693 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.697 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.700 , INFO , assessAtEnd , Create attribute , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
2023-09-20 10:05:28.704 , INFO , assessAtEnd , Accept Attributes From list {id} , [Reservation, Guest, Payment, HotelReservation, RestaurantReservation, Task, Cleaning, Maintenance, Miscellaneous, HotelSystem, Table] ,  -  , [Reservation: [roomNumber,], Guest: [id,], Payment: [invoiceNumber,paymentDate,paymentMethod,], HotelReservation: [Check-in,Check-out,NoOfBeds,NoOfPeople,NoOfRooms,], RestaurantReservation: [date,tableNumber,time,], Task: [dueDate,id,], Cleaning: [], Maintenance: [id,], Miscellaneous: [id,], HotelSystem: [], Table: [id,]] ,  - 
